ts,time,TAC,blocked,cutoff,volte,msg,tot,tot_c
1021070,10/21/2018 7:00,28683,9,23,13189,264,47428,0.999325293
1021070,10/21/2018 7:00,28684,14,0,3217,138,62968,0.999777665
1021070,10/21/2018 7:00,28685,0,17,2878,192,64273,0.999735503
1021070,10/21/2018 7:00,28688,0,10,5666,173,49215,0.99979681
1021070,10/21/2018 7:00,29449,0,0,650,40,14164,1
1021070,10/21/2018 7:00,29465,8,8,223,0,6871,0.997671372
1021071,10/21/2018 7:10,27214,0,0,354,48,9501,1
1021071,10/21/2018 7:10,28672,0,0,24,0,630,1
1021071,10/21/2018 7:10,28681,0,11,2308,172,28585,0.999615183
1021071,10/21/2018 7:10,28682,12,21,6218,166,59670,0.999446958
1021071,10/21/2018 7:10,28683,27,12,14109,168,44959,0.999132543
1021071,10/21/2018 7:10,28684,26,0,3035,60,54013,0.999518634
1021071,10/21/2018 7:10,28685,3,38,3615,112,57263,0.999284005
1021071,10/21/2018 7:10,28688,11,31,5763,182,47606,0.999117758
1021071,10/21/2018 7:10,29449,0,0,745,8,13585,1
1021071,10/21/2018 7:10,29465,9,0,256,8,6995,0.998713367
1021072,10/21/2018 7:20,27214,0,0,576,18,9561,1
1021072,10/21/2018 7:20,28672,0,0,30,0,606,1
1021072,10/21/2018 7:20,28681,0,0,2012,167,27356,1
1021072,10/21/2018 7:20,28682,17,11,7094,173,60717,0.999538844
1021072,10/21/2018 7:20,28683,26,2,12017,125,42851,0.999346573
1021072,10/21/2018 7:20,28684,0,0,3262,170,54820,1
1021072,10/21/2018 7:20,28685,12,9,3394,59,56121,0.999625809
1021072,10/21/2018 7:20,28688,12,14,5444,109,46498,0.999440836
1021072,10/21/2018 7:20,29449,0,23,975,14,14723,0.998437818
1021072,10/21/2018 7:20,29465,0,0,384,0,6294,1
1021073,10/21/2018 7:30,27214,0,0,375,12,10083,1
1021073,10/21/2018 7:30,28672,0,0,0,0,468,1
1021073,10/21/2018 7:30,28681,0,6,2163,156,28573,0.999790012
1021073,10/21/2018 7:30,28682,26,0,7305,253,59462,0.999562746
1021073,10/21/2018 7:30,28683,10,14,11414,86,39101,0.999386205
1021073,10/21/2018 7:30,28684,0,12,2551,143,53334,0.999775003
1021073,10/21/2018 7:30,28685,23,12,2963,206,56616,0.9993818
1021073,10/21/2018 7:30,28688,14,33,4952,130,46320,0.99898532
1021073,10/21/2018 7:30,29449,0,9,520,0,13416,0.999329159
1021073,10/21/2018 7:30,29465,0,0,423,10,6925,1
1021074,10/21/2018 7:40,27214,0,0,456,36,9849,1
1021074,10/21/2018 7:40,28672,0,0,18,0,492,1
1021074,10/21/2018 7:40,28681,0,16,1739,39,27260,0.999413059
1021074,10/21/2018 7:40,28682,6,25,6038,136,58070,0.999466162
1021074,10/21/2018 7:40,28683,11,22,9284,117,36338,0.99909186
1021074,10/21/2018 7:40,28684,0,56,2616,178,53092,0.998945227
1021074,10/21/2018 7:40,28685,0,29,2933,141,56128,0.999483324
1021074,10/21/2018 7:40,28688,9,24,4629,156,46241,0.999286348
1021074,10/21/2018 7:40,29449,30,52,723,89,13802,0.994058832
1021074,10/21/2018 7:40,29465,0,0,143,0,6914,1
1021075,10/21/2018 7:50,27214,0,0,480,12,10218,1
1021075,10/21/2018 7:50,28672,0,0,18,0,360,1
1021075,10/21/2018 7:50,28681,8,8,1377,115,27809,0.999424647
1021075,10/21/2018 7:50,28682,116,0,6546,161,59233,0.998041632
1021075,10/21/2018 7:50,28683,24,26,7272,102,31081,0.9983913
1021075,10/21/2018 7:50,28684,17,20,2162,59,51809,0.999285838
1021075,10/21/2018 7:50,28685,0,8,3000,119,55290,0.999855308
1021075,10/21/2018 7:50,28688,0,0,4237,128,43272,1
1021075,10/21/2018 7:50,29449,0,0,407,29,14207,1
1021075,10/21/2018 7:50,29465,0,0,212,0,6015,1
1021080,10/21/2018 8:00,27214,0,0,465,0,9726,1
1021080,10/21/2018 8:00,28672,0,0,36,6,396,1
1021080,10/21/2018 8:00,28681,14,9,1305,80,26359,0.999127433
1021080,10/21/2018 8:00,28682,232,9,5190,92,59334,0.995938248
1021080,10/21/2018 8:00,28683,0,0,5620,135,29624,1
1021080,10/21/2018 8:00,28684,6,12,1939,198,51390,0.999649737
1021080,10/21/2018 8:00,28685,11,11,2884,109,55478,0.999603446
1021080,10/21/2018 8:00,28688,11,0,3352,99,43456,0.99974687
1021080,10/21/2018 8:00,29449,0,0,313,9,12857,1
1021080,10/21/2018 8:00,29465,0,0,140,22,6332,1
1021081,10/21/2018 8:10,27214,12,0,243,39,8592,0.998603352
1021081,10/21/2018 8:10,28672,0,0,48,0,546,1
1021081,10/21/2018 8:10,28681,8,28,1320,72,28908,0.99875467
1021081,10/21/2018 8:10,28682,19,23,4383,189,54798,0.999233549
1021081,10/21/2018 8:10,28683,34,7,3611,273,25878,0.998415643
1021081,10/21/2018 8:10,28684,0,6,1412,24,50718,0.999881699
1021081,10/21/2018 8:10,28685,19,0,2505,57,54389,0.999650665
1021081,10/21/2018 8:10,28688,0,0,2969,77,43876,1
1021081,10/21/2018 8:10,29449,0,0,261,21,12787,1
1021081,10/21/2018 8:10,29465,0,0,209,0,6917,1
1021082,10/21/2018 8:20,27214,0,0,369,9,10092,1
1021082,10/21/2018 8:20,28672,0,6,42,0,534,0.988764045
1021082,10/21/2018 8:20,28681,8,0,1150,100,28458,0.999718884
1021082,10/21/2018 8:20,28682,0,11,4405,177,55763,0.999802737
1021082,10/21/2018 8:20,28683,0,6,3505,83,26334,0.999772158
1021082,10/21/2018 8:20,28684,0,26,1372,58,50407,0.999484199
1021082,10/21/2018 8:20,28685,0,0,2062,53,56294,1
1021082,10/21/2018 8:20,28688,10,10,3129,160,42058,0.999524466
1021082,10/21/2018 8:20,29449,0,0,244,0,13682,1
1021082,10/21/2018 8:20,29465,0,0,182,0,6103,1
1021083,10/21/2018 8:30,27214,0,0,540,45,10029,1
1021083,10/21/2018 8:30,28672,0,0,18,0,630,1
1021083,10/21/2018 8:30,28681,0,8,1121,43,26717,0.999700565
1021083,10/21/2018 8:30,28682,0,42,3957,91,54298,0.999226491
1021083,10/21/2018 8:30,28683,0,24,3027,104,26733,0.999102233
1021083,10/21/2018 8:30,28684,8,19,1282,88,50844,0.999468964
1021083,10/21/2018 8:30,28685,0,0,2099,23,55690,1
1021083,10/21/2018 8:30,28688,0,6,2946,32,43170,0.999861015
1021083,10/21/2018 8:30,29449,0,0,264,6,14180,1
1021083,10/21/2018 8:30,29465,0,8,150,8,6113,0.998691314
1021084,10/21/2018 8:40,27214,0,0,384,12,10320,1
1021084,10/21/2018 8:40,28672,0,0,6,0,552,1
1021084,10/21/2018 8:40,28681,17,0,1112,11,28734,0.999408366
1021084,10/21/2018 8:40,28682,21,0,3268,87,53839,0.999609948
1021084,10/21/2018 8:40,28683,22,0,2142,35,22474,0.999021091
1021084,10/21/2018 8:40,28684,1,0,1055,31,52156,0.999980827
1021084,10/21/2018 8:40,28685,0,0,1861,27,53991,1
1021084,10/21/2018 8:40,28688,11,0,2628,226,41556,0.999735297
1021084,10/21/2018 8:40,29449,0,14,344,43,13607,0.998971118
1021084,10/21/2018 8:40,29465,10,0,189,0,6666,0.99849985
1021085,10/21/2018 8:50,27214,0,12,360,30,8520,0.998591549
1021085,10/21/2018 8:50,28672,0,0,0,0,492,1
1021085,10/21/2018 8:50,28681,11,17,1040,0,28752,0.999026155
1021085,10/21/2018 8:50,28682,12,0,3543,69,54682,0.999780549
1021085,10/21/2018 8:50,28683,10,20,2180,164,23135,0.998703263
1021085,10/21/2018 8:50,28684,11,14,1049,69,50508,0.999505029
1021085,10/21/2018 8:50,28685,6,12,1545,76,53834,0.999665639
1021085,10/21/2018 8:50,28688,12,6,2400,62,41634,0.999567661
1021085,10/21/2018 8:50,29449,0,0,214,9,15753,1
1021085,10/21/2018 8:50,29465,0,0,166,0,5491,1
1021090,10/21/2018 9:00,27214,0,0,300,9,10038,1
1021090,10/21/2018 9:00,28672,0,0,0,0,546,1
1021090,10/21/2018 9:00,28681,0,13,1142,14,28486,0.999543635
1021090,10/21/2018 9:00,28682,0,10,3188,57,52591,0.999809853
1021090,10/21/2018 9:00,28683,20,0,1944,63,24135,0.999171328
1021090,10/21/2018 9:00,28684,0,10,1374,64,50996,0.999803906
1021090,10/21/2018 9:00,28685,3,0,1585,55,54031,0.999944476
1021090,10/21/2018 9:00,28688,0,6,2179,34,41026,0.999853751
1021090,10/21/2018 9:00,29449,0,8,196,0,13602,0.999411851
1021090,10/21/2018 9:00,29465,0,0,207,0,6600,1
1021091,10/21/2018 9:10,27214,0,0,111,0,8940,1
1021091,10/21/2018 9:10,28672,0,0,0,0,540,1
1021091,10/21/2018 9:10,28681,0,0,1049,101,26957,1
1021091,10/21/2018 9:10,28682,23,0,2560,174,51851,0.999556421
1021091,10/21/2018 9:10,28683,0,0,1769,43,22650,1
1021091,10/21/2018 9:10,28684,0,0,695,64,49873,1
1021091,10/21/2018 9:10,28685,0,0,1375,113,53557,1
1021091,10/21/2018 9:10,28688,0,0,2128,82,41692,1
1021091,10/21/2018 9:10,29449,0,0,132,0,14480,1
1021091,10/21/2018 9:10,29465,0,0,106,20,6122,1
1021092,10/21/2018 9:20,27214,0,0,141,0,10146,1
1021092,10/21/2018 9:20,28672,0,0,12,0,450,1
1021092,10/21/2018 9:20,28681,8,0,955,44,27219,0.999706088
1021092,10/21/2018 9:20,28682,6,12,2986,84,51554,0.999650852
1021092,10/21/2018 9:20,28683,0,0,2110,80,22805,1
1021092,10/21/2018 9:20,28684,0,0,685,14,50079,1
1021092,10/21/2018 9:20,28685,0,0,1194,36,51961,1
1021092,10/21/2018 9:20,28688,0,0,2092,65,39955,1
1021092,10/21/2018 9:20,29449,15,0,100,0,13962,0.998925655
1021092,10/21/2018 9:20,29465,0,5,123,0,6296,0.999205845
1021093,10/21/2018 9:30,27214,0,0,174,12,9333,1
1021093,10/21/2018 9:30,28672,0,0,6,0,528,1
1021093,10/21/2018 9:30,28681,0,0,666,44,28234,1
1021093,10/21/2018 9:30,28682,10,50,2404,40,52605,0.998859424
1021093,10/21/2018 9:30,28683,0,0,1526,18,20930,1
1021093,10/21/2018 9:30,28684,0,0,543,22,50398,1
1021093,10/21/2018 9:30,28685,0,13,1363,87,54880,0.99976312
1021093,10/21/2018 9:30,28688,0,17,1816,100,40207,0.999577188
1021093,10/21/2018 9:30,29449,9,0,236,15,12504,0.99928023
1021093,10/21/2018 9:30,29465,0,0,110,0,6214,1
1021094,10/21/2018 9:40,27214,0,0,348,24,9807,1
1021094,10/21/2018 9:40,28672,0,0,6,0,636,1
1021094,10/21/2018 9:40,28681,0,16,726,57,27810,0.999424667
1021094,10/21/2018 9:40,28682,0,10,2555,78,51726,0.999806674
1021094,10/21/2018 9:40,28683,0,0,1527,82,22800,1
1021094,10/21/2018 9:40,28684,0,0,931,35,49434,1
1021094,10/21/2018 9:40,28685,11,9,1413,21,53067,0.999623118
1021094,10/21/2018 9:40,28688,0,0,2191,74,40511,1
1021094,10/21/2018 9:40,29449,10,7,166,9,13918,0.99877856
1021094,10/21/2018 9:40,29465,0,0,161,0,5732,1
1021095,10/21/2018 9:50,27214,0,0,387,0,10332,1
1021095,10/21/2018 9:50,28672,0,0,0,0,414,1
1021095,10/21/2018 9:50,28681,0,0,586,50,26945,1
1021095,10/21/2018 9:50,28682,12,0,2202,103,52614,0.999771924
1021095,10/21/2018 9:50,28683,0,0,993,10,20496,1
1021095,10/21/2018 9:50,28684,0,0,604,16,49446,1
1021095,10/21/2018 9:50,28685,0,6,1144,55,51461,0.999883407
1021095,10/21/2018 9:50,28688,8,0,1746,46,41178,0.999805722
1021095,10/21/2018 9:50,29449,0,0,136,0,12613,1
1021095,10/21/2018 9:50,29465,0,0,161,0,6707,1
1021100,10/21/2018 10:00,27214,0,0,324,9,9897,1
1021100,10/21/2018 10:00,28672,0,0,6,0,438,1
1021100,10/21/2018 10:00,28681,0,17,681,13,26407,0.999356231
1021100,10/21/2018 10:00,28682,0,10,2438,67,52406,0.999809182
1021100,10/21/2018 10:00,28683,0,0,1056,48,20673,1
1021100,10/21/2018 10:00,28684,8,0,709,10,50764,0.999842408
1021100,10/21/2018 10:00,28685,10,0,1084,25,52439,0.999809302
1021100,10/21/2018 10:00,28688,0,0,2143,100,39960,1
1021100,10/21/2018 10:00,29449,0,0,289,12,12608,1
1021100,10/21/2018 10:00,29465,0,0,116,0,5879,1
1021101,10/21/2018 10:10,27214,0,0,324,15,9663,1
1021101,10/21/2018 10:10,28672,0,0,0,0,438,1
1021101,10/21/2018 10:10,28681,0,0,877,45,25651,1
1021101,10/21/2018 10:10,28682,0,11,2210,132,53555,0.999794604
1021101,10/21/2018 10:10,28683,0,0,973,59,20608,1
1021101,10/21/2018 10:10,28684,0,14,850,41,48927,0.999713859
1021101,10/21/2018 10:10,28685,11,34,1048,80,52696,0.999146045
1021101,10/21/2018 10:10,28688,0,6,1799,26,41482,0.999855359
1021101,10/21/2018 10:10,29449,0,0,256,9,13086,1
1021101,10/21/2018 10:10,29465,0,0,64,0,5591,1
1021102,10/21/2018 10:20,27214,0,0,204,15,9357,1
1021102,10/21/2018 10:20,28672,0,0,0,0,432,1
1021102,10/21/2018 10:20,28681,0,16,543,25,27466,0.999417462
1021102,10/21/2018 10:20,28682,0,0,2418,179,52808,1
1021102,10/21/2018 10:20,28683,0,0,950,22,20313,1
1021102,10/21/2018 10:20,28684,0,0,720,50,50266,1
1021102,10/21/2018 10:20,28685,0,0,827,50,50197,1
1021102,10/21/2018 10:20,28688,0,0,1808,63,38263,1
1021102,10/21/2018 10:20,29449,0,0,212,17,12932,1
1021102,10/21/2018 10:20,29465,0,0,39,10,5635,1
1021103,10/21/2018 10:30,27214,0,18,261,9,9897,0.998181267
1021103,10/21/2018 10:30,28672,0,0,30,0,558,1
1021103,10/21/2018 10:30,28681,0,0,593,38,25894,1
1021103,10/21/2018 10:30,28682,0,6,2695,164,52591,0.999885912
1021103,10/21/2018 10:30,28683,0,0,1130,23,20196,1
1021103,10/21/2018 10:30,28684,0,0,638,50,51123,1
1021103,10/21/2018 10:30,28685,6,11,1247,83,49795,0.9996586
1021103,10/21/2018 10:30,28688,0,25,1778,112,38123,0.999344228
1021103,10/21/2018 10:30,29449,0,0,154,63,13152,1
1021103,10/21/2018 10:30,29465,0,0,60,0,5686,1
1021104,10/21/2018 10:40,27214,0,0,330,24,9270,1
1021104,10/21/2018 10:40,28672,6,0,12,0,522,0.988505747
1021104,10/21/2018 10:40,28681,0,3,846,33,24512,0.999877611
1021104,10/21/2018 10:40,28682,1,0,2688,109,53224,0.999981211
1021104,10/21/2018 10:40,28683,0,37,812,23,21015,0.998239353
1021104,10/21/2018 10:40,28684,8,6,773,60,49480,0.999717057
1021104,10/21/2018 10:40,28685,0,0,1499,129,52958,1
1021104,10/21/2018 10:40,28688,0,11,2126,30,39944,0.999724614
1021104,10/21/2018 10:40,29449,0,22,310,26,13210,0.998334595
1021104,10/21/2018 10:40,29465,0,0,91,0,5893,1
1021105,10/21/2018 10:50,27214,15,0,315,0,9717,0.998456314
1021105,10/21/2018 10:50,28672,0,0,18,0,582,1
1021105,10/21/2018 10:50,28681,0,0,1023,138,25431,1
1021105,10/21/2018 10:50,28682,6,13,2479,143,54071,0.99964861
1021105,10/21/2018 10:50,28683,0,0,926,0,19762,1
1021105,10/21/2018 10:50,28684,0,16,679,58,50412,0.999682615
1021105,10/21/2018 10:50,28685,0,0,1076,61,52558,1
1021105,10/21/2018 10:50,28688,0,25,2065,60,39583,0.999368416
1021105,10/21/2018 10:50,29449,0,14,299,0,13636,0.998973306
1021105,10/21/2018 10:50,29465,0,0,87,0,6381,1
1021110,10/21/2018 11:00,27214,0,9,357,72,9606,0.999063086
1021110,10/21/2018 11:00,28672,0,0,18,6,534,1
1021110,10/21/2018 11:00,28681,34,17,1106,113,25842,0.998026469
1021110,10/21/2018 11:00,28682,13,11,2892,121,54625,0.999560641
1021110,10/21/2018 11:00,28683,0,0,911,51,20450,1
1021110,10/21/2018 11:00,28684,0,0,1059,84,50874,1
1021110,10/21/2018 11:00,28685,0,0,1564,92,53153,1
1021110,10/21/2018 11:00,28688,46,0,1943,95,38965,0.998819453
1021110,10/21/2018 11:00,29449,0,15,318,29,12933,0.998840176
1021110,10/21/2018 11:00,29465,0,0,120,10,6326,1
1021111,10/21/2018 11:10,27214,0,0,351,9,9600,1
1021111,10/21/2018 11:10,28672,0,0,36,0,564,1
1021111,10/21/2018 11:10,28681,0,0,970,81,27640,1
1021111,10/21/2018 11:10,28682,26,12,2504,226,54996,0.999309041
1021111,10/21/2018 11:10,28683,0,0,935,114,22432,1
1021111,10/21/2018 11:10,28684,0,0,953,199,51351,1
1021111,10/21/2018 11:10,28685,0,3,1811,15,53596,0.999944026
1021111,10/21/2018 11:10,28688,6,0,2040,39,39613,0.999848535
1021111,10/21/2018 11:10,29449,0,14,518,91,13732,0.998980484
1021111,10/21/2018 11:10,29465,0,24,161,36,6335,0.996211523
1021112,10/21/2018 11:20,27214,48,0,456,51,9720,0.995061728
1021112,10/21/2018 11:20,28672,0,0,18,0,486,1
1021112,10/21/2018 11:20,28681,0,0,879,79,27429,1
1021112,10/21/2018 11:20,28682,0,0,3492,191,53996,1
1021112,10/21/2018 11:20,28683,0,0,877,62,21280,1
1021112,10/21/2018 11:20,28684,0,6,1112,72,50412,0.999880981
1021112,10/21/2018 11:20,28685,0,12,1818,46,53126,0.999774122
1021112,10/21/2018 11:20,28688,0,16,2394,117,41703,0.999616335
1021112,10/21/2018 11:20,29449,0,0,351,15,12637,1
1021112,10/21/2018 11:20,29465,0,0,161,20,5328,1
1021113,10/21/2018 11:30,27214,0,0,450,108,9870,1
1021113,10/21/2018 11:30,28672,0,0,18,0,612,1
1021113,10/21/2018 11:30,28681,0,24,1219,144,26811,0.999104845
1021113,10/21/2018 11:30,28682,10,0,3795,233,54219,0.999815563
1021113,10/21/2018 11:30,28683,6,10,1161,91,21713,0.999263114
1021113,10/21/2018 11:30,28684,0,0,1614,117,51050,1
1021113,10/21/2018 11:30,28685,9,0,1625,41,55237,0.999837066
1021113,10/21/2018 11:30,28688,9,8,2882,84,41593,0.999591277
1021113,10/21/2018 11:30,29449,30,9,601,36,13504,0.997111967
1021113,10/21/2018 11:30,29465,9,8,175,13,7170,0.99762901
1021114,10/21/2018 11:40,27214,0,0,552,60,9942,1
1021114,10/21/2018 11:40,28672,0,0,18,0,474,1
1021114,10/21/2018 11:40,28681,17,11,954,109,26356,0.998937623
1021114,10/21/2018 11:40,28682,94,6,3970,148,55011,0.998182182
1021114,10/21/2018 11:40,28683,0,14,1176,204,22242,0.99937056
1021114,10/21/2018 11:40,28684,12,0,1588,99,51261,0.999765904
1021114,10/21/2018 11:40,28685,0,0,1868,122,53313,1
1021114,10/21/2018 11:40,28688,0,25,2450,111,42792,0.999415779
1021114,10/21/2018 11:40,29449,21,0,715,24,13207,0.998409934
1021114,10/21/2018 11:40,29465,0,0,194,10,6561,1
1021115,10/21/2018 11:50,27214,0,0,447,24,10527,1
1021115,10/21/2018 11:50,28672,0,0,6,0,540,1
1021115,10/21/2018 11:50,28681,0,8,1240,89,28746,0.9997217
1021115,10/21/2018 11:50,28682,127,22,4857,315,59169,0.997481789
1021115,10/21/2018 11:50,28683,0,0,1117,30,22672,1
1021115,10/21/2018 11:50,28684,0,6,1965,123,55713,0.999892305
1021115,10/21/2018 11:50,28685,0,6,2444,159,57792,0.999896179
1021115,10/21/2018 11:50,28688,0,16,3030,115,43725,0.999634077
1021115,10/21/2018 11:50,29449,0,0,481,28,13467,1
1021115,10/21/2018 11:50,29465,7,17,314,29,6725,0.996431227
1021120,10/21/2018 12:00,27214,0,9,786,33,11157,0.999193332
1021120,10/21/2018 12:00,28672,0,0,42,0,600,1
1021120,10/21/2018 12:00,28681,0,35,1436,69,27990,0.998749553
1021120,10/21/2018 12:00,28682,14,17,4739,207,61664,0.999497276
1021120,10/21/2018 12:00,28683,0,0,1403,110,23187,1
1021120,10/21/2018 12:00,28684,6,12,2235,152,56844,0.999683344
1021120,10/21/2018 12:00,28685,0,0,2652,88,59389,1
1021120,10/21/2018 12:00,28688,6,12,3820,120,46444,0.999612436
1021120,10/21/2018 12:00,29449,23,0,1017,19,15134,0.998480243
1021120,10/21/2018 12:00,29465,0,0,301,31,6813,1
1021121,10/21/2018 12:10,27214,0,15,669,147,11511,0.998696899
1021121,10/21/2018 12:10,28672,0,0,18,0,684,1
1021121,10/21/2018 12:10,28681,8,0,1920,95,29110,0.99972518
1021121,10/21/2018 12:10,28682,3,43,5819,342,64134,0.999282752
1021121,10/21/2018 12:10,28683,0,12,1387,115,24991,0.999519827
1021121,10/21/2018 12:10,28684,0,0,2639,122,57324,1
1021121,10/21/2018 12:10,28685,24,12,3501,195,59873,0.999398727
1021121,10/21/2018 12:10,28688,0,8,4330,216,45953,0.999825909
1021121,10/21/2018 12:10,29449,14,33,1140,103,15522,0.99697204
1021121,10/21/2018 12:10,29465,0,0,387,35,8549,1
1021122,10/21/2018 12:20,27214,0,9,1092,90,11193,0.999195926
1021122,10/21/2018 12:20,28672,0,0,18,0,720,1
1021122,10/21/2018 12:20,28681,0,8,2162,253,31096,0.999742732
1021122,10/21/2018 12:20,28682,0,6,5480,189,64760,0.99990735
1021122,10/21/2018 12:20,28683,6,12,1772,174,25344,0.999289773
1021122,10/21/2018 12:20,28684,10,17,2965,255,61222,0.999558982
1021122,10/21/2018 12:20,28685,6,14,3865,221,64238,0.999688658
1021122,10/21/2018 12:20,28688,20,6,4012,232,49411,0.999473801
1021122,10/21/2018 12:20,29449,10,0,1393,63,18001,0.999444475
1021122,10/21/2018 12:20,29465,0,0,614,37,8264,1
1021123,10/21/2018 12:30,27214,9,15,1071,186,12672,0.998106061
1021123,10/21/2018 12:30,28672,0,0,42,0,558,1
1021123,10/21/2018 12:30,28681,0,28,2319,345,31393,0.999108081
1021123,10/21/2018 12:30,28682,6,34,7169,286,65335,0.999387771
1021123,10/21/2018 12:30,28683,12,22,2466,24,26577,0.998720698
1021123,10/21/2018 12:30,28684,0,0,3643,232,60878,1
1021123,10/21/2018 12:30,28685,6,21,4236,306,63865,0.999577233
1021123,10/21/2018 12:30,28688,0,0,5129,253,49650,1
1021123,10/21/2018 12:30,29449,0,0,1899,114,18023,1
1021123,10/21/2018 12:30,29465,6,39,873,129,8501,0.994706505
1021124,10/21/2018 12:40,27214,27,18,1404,135,13170,0.996583144
1021124,10/21/2018 12:40,28672,0,0,78,0,522,1
1021124,10/21/2018 12:40,28681,0,29,2679,274,30703,0.999055467
1021124,10/21/2018 12:40,28682,21,12,7727,456,64411,0.999487665
1021124,10/21/2018 12:40,28683,0,0,2436,88,23920,1
1021124,10/21/2018 12:40,28684,14,20,4284,207,61938,0.999451064
1021124,10/21/2018 12:40,28685,34,23,5386,300,63961,0.999108832
1021124,10/21/2018 12:40,28688,10,39,6140,361,48058,0.998980399
1021124,10/21/2018 12:40,29449,3,98,2140,232,18877,0.994649574
1021124,10/21/2018 12:40,29465,7,0,717,44,7738,0.999095373
1021125,10/21/2018 12:50,27214,0,9,1803,279,13734,0.999344692
1021125,10/21/2018 12:50,28672,0,0,84,0,474,1
1021125,10/21/2018 12:50,28681,0,12,2965,388,30233,0.999603083
1021125,10/21/2018 12:50,28682,6,28,9739,584,67272,0.999494589
1021125,10/21/2018 12:50,28683,12,20,2935,164,25695,0.998754622
1021125,10/21/2018 12:50,28684,0,38,5275,310,61700,0.999384117
1021125,10/21/2018 12:50,28685,51,11,6355,208,62776,0.999012361
1021125,10/21/2018 12:50,28688,20,12,7361,375,49395,0.999352161
1021125,10/21/2018 12:50,29449,9,25,2879,192,18590,0.99817106
1021125,10/21/2018 12:50,29465,12,20,900,67,8446,0.996211224
1021130,10/21/2018 13:00,27214,24,0,2037,198,13899,0.998273257
1021130,10/21/2018 13:00,28672,0,0,66,0,558,1
1021130,10/21/2018 13:00,28681,16,37,3998,318,32265,0.998357353
1021130,10/21/2018 13:00,28682,18,48,11343,546,69042,0.99904406
1021130,10/21/2018 13:00,28683,14,26,3692,90,26883,0.998512071
1021130,10/21/2018 13:00,28684,6,78,7136,590,62464,0.998655225
